title,image_url,image_file,official_url_en,official_url_ko,official_url_zh,media_note
超級瑪利歐兄弟 驚奇 Nintendo Switch 2 Edition + 同遊鈴鈴公園,https://images.ctfassets.net/o5v89n4kg6h4/700100001155704b4392d6f7ce11f0902cad4bdaebf3c5/c91a07b30a69923bdbc972f0620084e3/87db33ce7d06a71500e60d3832623ad2eac003278b0e1a754abbda567101426f.jpg,data/media_images/hk_70010000115570.jpg,https://www.nintendo.com/hk/games/switch2/aqmxa/index.html,,https://www.nintendo.com/hk/games/switch2/aqmxa/index.html,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
集合啦！動物森友會 Nintendo Switch 2 Edition,https://images.ctfassets.net/o5v89n4kg6h4/70010000110443304ce01bb5cc11f0aa1dade78a2b778e/8b0b54ccf1215b423c63b3ec443b7d87/433bd20a4fd8d4c6223c4f66c34618435366174e6ab09b6598bb240e33d1eb32.jpg,data/media_images/hk_70010000110443.jpg,https://www.nintendo.com/hk/games/switch2/acbaa/index.html?srsltid=AfmBOooKnX48Ov6dr8Cbb-OaQ0A2GnUfMvnsP5odVx4YEPWot8MLApdL,,https://www.nintendo.com/hk/games/switch2/acbaa/index.html?srsltid=AfmBOooKnX48Ov6dr8Cbb-OaQ0A2GnUfMvnsP5odVx4YEPWot8MLApdL,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
Pokémon Legends: Z-A,https://images.ctfassets.net/o5v89n4kg6h4/2htwpBRdECitgXl03aB1BK/dd103e1020f03a52121f514e52b039cc/e72e6e9d16a3fb957dfe3f2786596b61a7b8dd5b74d7b3c61bae18b35d47f55c.jpg,data/media_images/hk_70010000094237.jpg,https://www.pokemon.co.jp/ex/legends_z-a/tc/,,https://www.pokemon.co.jp/ex/legends_z-a/tc/,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
超級瑪利歐銀河 ＋ 超級瑪利歐銀河 ２,https://images.ctfassets.net/o5v89n4kg6h4/70070000030643679fd122951a11f09621473225027115/5512b28f8c3777500e9544a25383a42b/e90d82826b3e3006cf55d534be5e96e0a53999e1d7f761ba90de40ec0055772a.jpg,data/media_images/hk_70070000030643.jpg,https://www.nintendo.com/hk/switch/bpdpa/index.html,,https://www.nintendo.com/hk/switch/bpdpa/index.html,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
超級瑪利歐銀河,https://images.ctfassets.net/o5v89n4kg6h4/70010000104190ff7857b2901311f099585db880ebc9c0/f266de9458f7341ff4882a94f04c0ade/a4b83fe878411b7bf7c156155ce84a709c5c64fd1626a5176ee1bdcbae0924aa.jpg,data/media_images/hk_70010000104190.jpg,https://ec.nintendo.com/HK/zh/titles/70010000104190,,https://ec.nintendo.com/HK/zh/titles/70010000104190,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
薩爾達傳說 曠野之息 Nintendo Switch 2 Edition,https://images.ctfassets.net/o5v89n4kg6h4/70010000096820892df9ec8f9c11f0b30c2d29fd9383ca/5c5879bd8026cf7bb2a8ce02ff9eac41/63c124a913d3c571d00313310c7474f026042048e546babadc8582fbc170aa62.jpg,data/media_images/hk_70010000096820.jpg,https://www.nintendo.com/hk/switch/zelda_botw/edition/index.html,,https://www.nintendo.com/hk/switch/zelda_botw/edition/index.html,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
薩爾達傳說 王國之淚 Nintendo Switch 2 Edition,https://images.ctfassets.net/o5v89n4kg6h4/700100000968243835c61c894011f0a7347704673dbb71/ac9a3cf4c2d3450a0139c5f37ea2a837/1a9e9a7699ae23853629569ddeaf6b04576ac46dcac8afae76a78b21332841e1.jpg,data/media_images/hk_70010000096824.jpg,https://www.nintendo.com/hk/zelda/totk/edition/index.html,,https://www.nintendo.com/hk/zelda/totk/edition/index.html,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
咚奇剛 歸來 HD,https://images.ctfassets.net/o5v89n4kg6h4/490l1to70tlmeswTjnoQGd/6938007f36d9846759bd196e2885751a/d34a2cd71298ee1249815eb4e8976b02a25f32cce49976822bcaee9ae0599e94.jpg,data/media_images/hk_70010000084606.jpg,https://www.nintendo.com/hk/switch/bdlwa/,,https://www.nintendo.com/hk/switch/bdlwa/,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
瑪利歐＆路易吉RPG 兄弟齊航！,https://images.ctfassets.net/o5v89n4kg6h4/5brWcUVEi6IpcaUXTq6Ngw/54c1daf6a3f419bbda922a4faaa542f3/ee18dc1af207304064c9186d894d93e53e41ea092f56bfd603c56cba2da5d491.jpg,data/media_images/hk_70010000084616.jpg,https://www.nintendo.com/hk/switch/a8e6a/,,https://www.nintendo.com/hk/switch/a8e6a/,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
永恆蔚藍 流光,https://images.ctfassets.net/o5v89n4kg6h4/1wWSpkRcnmVw48AHiszlLn/f28029b63832bd997a0e8e40e8d4027d/c88575e431a9c2e53ccbfd32378a34a8d782596372b9d04c81dc48000af3fec0.jpg,data/media_images/hk_70010000077708.jpg,https://www.nintendo.com.hk/switch/a7lka/index.html,,https://www.nintendo.com.hk/switch/a7lka/index.html,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
名偵探皮卡丘 閃電回歸,https://images.ctfassets.net/o5v89n4kg6h4/7FiLC4szjfsol8kF8nQTfO/7d874edfa77f5fcec3d4fd433712e9cb/3a532b7241bc3f773229f69446a584c3172e0c3b898499f89da3c8e8378f92d6.jpg,data/media_images/hk_70010000068696.jpg,https://www.pokemon.co.jp/ex/detective_pikachu/tc/,,https://www.pokemon.co.jp/ex/detective_pikachu/tc/,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
皮克敏２,https://images.ctfassets.net/o5v89n4kg6h4/43ZGmL2aEDQj1h2B3CxMlc/eef87ba131fb363590b12d48a821603f/c9cda7871dfe2ca00541dfa9e3cf03d3ef42f173c0619b1375c0b32587e09028.jpg,data/media_images/hk_70010000068676.jpg,https://ec.nintendo.com/HK/zh/titles/70010000068676,,https://ec.nintendo.com/HK/zh/titles/70010000068676,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
蓓優妮塔 起源︰瑟蕾莎與迷失的惡魔,https://images.ctfassets.net/o5v89n4kg6h4/3qwYTFSMr7IwyAFNg1miXw/3a828c0067933ecd57fc12de0524d5ee/741b2fa525d278e9e3e0e1d694625e3b3eb432270d9e0698aa6d798a86acf5b7.jpg,data/media_images/hk_70010000061851.jpg,https://www.nintendo.com/hk/switch/axb8a/,,https://www.nintendo.com/hk/switch/axb8a/,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
斯普拉遁 3 擴充票,https://images.ctfassets.net/o5v89n4kg6h4/6camUtGw2BO1sd6kSQzTRA/c6a6a96c1f31df0b77caffedb82f7fbe/ebf902cbb84b1d1e2d318673e9181d2e1129a65f13e9c2d82c808c3496bae691_1675843942.jpg,data/media_images/hk_70070000016736.jpg,https://www.nintendo.com/hk/switch/av5ja/sideorder/index.html,,https://www.nintendo.com/hk/switch/av5ja/sideorder/index.html,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
卡比的美食節,https://images.ctfassets.net/o5v89n4kg6h4/51cuS74tv6ovsSx4g55eZD/d80695cbc2d65f3a4f43beb4e109e502/8ad0e3dad30a41c78ed161abfbb4791ec29b90fcf7ad82e1a5ea4ebe83661504.jpg,data/media_images/hk_70010000056623.jpg,https://ec.nintendo.com/HK/zh/titles/70010000056623,,https://ec.nintendo.com/HK/zh/titles/70010000056623,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
FIRE EMBLEM 無雙 風花雪月,https://images.ctfassets.net/o5v89n4kg6h4/1nbfpPRI9G7sR73LLRGcRh/e9e65fff3f13082171506fe2b250303a/816ef4cf42e25e589e2849ca61ef804fbe467719f50e998faea4fd1e38bd3e53.jpg,data/media_images/hk_70010000050752.jpg,https://www.nintendo.com/hk/fe_fs/,,https://www.nintendo.com/hk/fe_fs/,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
Nintendo Switch 運動,https://images.ctfassets.net/o5v89n4kg6h4/3KzEAMRXACOV041hIQ5AS/eae412b9a1cdb729887216e0b505d63c/HACP_AS8S_CHillu01_02_R_ad-31920x1080.jpg,data/media_images/hk_70010000049934.jpg,https://www.nintendo.com/hk/switch/as8sa/,,https://www.nintendo.com/hk/switch/as8sa/,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
瑪利歐賽車8 豪華版 新增賽道通行證,https://images.ctfassets.net/o5v89n4kg6h4/5Iz2Fs9Eevh7QZ6vnzkvLL/063b3221a72aa1c79c89dbdb9869549a/5432e6be17216d79d87fc38903f13836410df880c45a3aeb1abf87f489ad12cf.jpg,data/media_images/hk_70070000013724.jpg,https://ec.nintendo.com/HK/zh/bundles/70070000013724,,https://ec.nintendo.com/HK/zh/bundles/70070000013724,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
靈活腦學校 一起伸展大腦,https://images.ctfassets.net/o5v89n4kg6h4/6mHiEIcP7OJ0AmKkKQ60Dw/3e2401cb2ec9b4eb0c63167d7e6bf313/9a7cd1d07f1ea50297195840623bf14a392ced89fd81361a18c27964c4bad2f0.jpg,data/media_images/hk_70010000044954.jpg,https://www.nintendo.com/hk/switch/azlsa/,,https://www.nintendo.com/hk/switch/azlsa/,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
寶可夢 晶燦鑽石,https://images.ctfassets.net/o5v89n4kg6h4/1Ok68c83FsWkmaepGmUkLg/00036f05f2a6b63ca3b42b2cf124c43b/d836f95d2b4f8ca58938d0dd0a2d19165b5daef4ad1e85900d6f663dfea42573.jpg,data/media_images/hk_70010000039953.jpg,https://www.pokemon.co.jp/ex/bdsp/tc/,,https://www.pokemon.co.jp/ex/bdsp/tc/,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
寶可夢 明亮珍珠,https://images.ctfassets.net/o5v89n4kg6h4/1yG2y15GGWkFgsos58p8Fm/5a954d7491113bcecd289e1924ac0f95/c4e20bdaeefafcd9f9a0a2118cee6fe67ba71cb78dd5329fb208341315b6dfe1.jpg,data/media_images/hk_70010000039958.jpg,https://www.pokemon.co.jp/ex/bdsp/tc/,,https://www.pokemon.co.jp/ex/bdsp/tc/,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
分享同樂！瓦利歐製造,https://images.ctfassets.net/o5v89n4kg6h4/7hsydwXOnPHjaLjpnl8hDS/d5c3141ebf8e19392e80988ea3ce60a8/b585d8424bb53f085846fd3c1dbfd99d67c0977b006cdcc020328201c60d82e0.jpg,data/media_images/hk_70010000042932.jpg,https://www.nintendo.com/hk/switch/aw7na/,,https://www.nintendo.com/hk/switch/aw7na/,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
搭檔任務 秘密搜查組,https://images.ctfassets.net/o5v89n4kg6h4/66PBqQl8MIigcXTOqm3yQV/995960e829641888f134c83cb8614367/97e8b90e60b3689b17f70c81a801edad3365690351ee3451a723eaa599fa46c9.jpg,data/media_images/hk_70010000043258.jpg,https://www.nintendo.com/hk/switch/aq2fa/,,https://www.nintendo.com/hk/switch/aq2fa/,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
瑪利歐高爾夫 超級衝衝衝,https://images.ctfassets.net/o5v89n4kg6h4/3xdVkLS3J8111mqZlzgDwg/a6fb7eb348f2483dfb2c524b40834888/80d2c2f4cb7c208a43bb00ff395df28cc62d0c4de74e3a045eeb7d536841897a.jpg,data/media_images/hk_70010000038625.jpg,https://www.nintendo.com/hk/switch/at9ha/,,https://www.nintendo.com/hk/switch/at9ha/,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
附帶導航！一做就上手 第一次的遊戲程式設計,https://images.ctfassets.net/o5v89n4kg6h4/2ZyUTSsUDvtr7dClaOBmvR/5e6b12e723c7181796523a1982bc800a/8887892575044f5d3f4952484c8dfacaca2a1835466b62f78dba676f4288e68d.jpg,data/media_images/hk_70010000041270.jpg,https://www.nintendo.com/hk/switch/awuxa/,,https://www.nintendo.com/hk/switch/awuxa/,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
迷托邦,https://images.ctfassets.net/o5v89n4kg6h4/2pNoze4rcXCzAcUgjhqdl4/63b0869e83268c8a92ea960a96ec189a/f1dc6b1fa95fa2e6270a9c2accd06df42ace2e9f154df5ac7c4a5f352c4fcd0c.jpg,data/media_images/hk_70010000038620.jpg,https://www.nintendo.com/hk/switch/aw8sa/,,https://www.nintendo.com/hk/switch/aw8sa/,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
Famicom偵探俱樂部 消失的繼承人,https://images.ctfassets.net/o5v89n4kg6h4/40fopwZnaYVbiAIy7prVYt/d8b129b233d85c3f89af94d9f0e05705/4c52ee0f24aa0239864bf1ff591d94065d9968ba64971dc655953f7d07e02aa7.jpg,data/media_images/hk_70010000038635.jpg,https://ec.nintendo.com/HK/zh/titles/70010000038635,,https://ec.nintendo.com/HK/zh/titles/70010000038635,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
《集合啦！動物森友會》全島轉移服務,https://images.ctfassets.net/o5v89n4kg6h4/HiKaFb7keS7cDc5KPNRrr/91569ab57c37590f8c46f40131d4da3a/65ef2cddb991121bfc6567987c25567dd005cb81873ba2daa9a77c816e8ca07f.jpg,data/media_images/hk_70010000034739.jpg,https://ec.nintendo.com/HK/zh/titles/70010000034739,,https://ec.nintendo.com/HK/zh/titles/70010000034739,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
卡比群星戰2,https://images.ctfassets.net/o5v89n4kg6h4/186OBQmrBUfV0BfaFnEasE/c747458eb48856c9f17b374fa80fccdb/825faad9707e6b51a76781b6d766df262ece7b9ff856413328df33cfc23b67cb.jpg,data/media_images/hk_70010000034638.jpg,https://ec.nintendo.com/HK/zh/titles/70010000034638,,https://ec.nintendo.com/HK/zh/titles/70010000034638,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
ポケモン不思議のダンジョン 救助隊DX,https://images.ctfassets.net/o5v89n4kg6h4/1Vm1N7AVM8Ua9kEfn7oeWW/6403114a7e5e6b66e0aa51e2538b1254/8688a87211df2eae31055ecf9ff66d8a14417ac708d05de4f75ddd94f0336574.jpg,data/media_images/hk_70010000012522.jpg,https://ec.nintendo.com/HK/zh/titles/70010000012522,,https://ec.nintendo.com/HK/zh/titles/70010000012522,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
薩爾達傳說 織夢島,https://images.ctfassets.net/o5v89n4kg6h4/1AsqFU3aMm8Mz18OzrjE0B/cb5eeec8cf6a62ce59dd79c4694cdc0d/5e514168447b551d903c156adc4a5a73cb4ba59fa2969a05c2650dbe15502230.jpg,data/media_images/hk_70010000023514.jpg,https://www.nintendo.com/hk/switch/zelda_links_awakening/,,https://www.nintendo.com/hk/switch/zelda_links_awakening/,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
凱登絲勇闖海拉魯：死靈舞師地牢 薩爾達傳說 合作鉅獻,https://images.ctfassets.net/o5v89n4kg6h4/77zSBXec6GXoQT3QBDtaKv/0f27f650f5a3d9dbd7acc3e2c2a8df3b/e322c7fd270ef70b4ee997d070c228d11164e1c1e9a192c90851003a505f98aa.jpg,data/media_images/hk_70010000021176.jpg,https://ec.nintendo.com/HK/zh/titles/70010000021176,,https://ec.nintendo.com/HK/zh/titles/70010000021176,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
Nintendo Labo Toy-Con 04: VR套裝,https://images.ctfassets.net/o5v89n4kg6h4/1vjGTF27K4FliGX8oK0G63/317040d0ae8293cbdd866174d8378b99/labo4.jpg,data/media_images/hk_70010000027276.jpg,https://www.nintendo.com/hk/labo/,,https://www.nintendo.com/hk/labo/,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
耀西的手工世界,https://images.ctfassets.net/o5v89n4kg6h4/72vhmWPjDduP8Q8ixD0omZ/84c5bbd83f85bd4b8882ca2e929efc36/5583dad5fb7dd46b289db5d438a9d391e4a993c7ef77abcdd412c78e6ddab7cb.jpg,data/media_images/hk_70010000018872.jpg,https://www.nintendo.com/hk/switch/yoshis_crafted_world/,,https://www.nintendo.com/hk/switch/yoshis_crafted_world/,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
精靈寶可夢 Let's Go！伊布,https://images.ctfassets.net/o5v89n4kg6h4/1KVbxNtpEdNNVOw22vBSN6/c33af968bfdd017b09ff43347ba1b286/f83be51b28ca4cc00e8448d19697fcc5fd811b87b70e984dba0953aa1775d8ca.jpg,data/media_images/hk_70010000015693.jpg,https://www.nintendo.com/hk/switch/pokemon_letsgo/,,https://www.nintendo.com/hk/switch/pokemon_letsgo/,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
進め！キノピオ隊長 體驗版,https://images.ctfassets.net/o5v89n4kg6h4/3IL9AeRA4zID6PeyQAAMrZ/09c4dab22233b4b5e75196cd11f522be/a95faa1c4144f8b992552523f7e5d0b156bbb233021102e9508d16b59d392073.jpg,data/media_images/hk_70010000012421.jpg,https://ec.nintendo.com/HK/zh/titles/70010000012421,,https://ec.nintendo.com/HK/zh/titles/70010000012421,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
Splatoon™ 2 (美版),https://images.ctfassets.net/o5v89n4kg6h4/2zXuUGPCF8S3bUvTr6HbLU/2d4d097b84bdbd9b931d0cb167a44634/3b2a8de62f902a91f91a1bf44a2e6e764dc5292f736cb7835de29980230b944b.jpg,data/media_images/hk_70010000009642.jpg,https://www.nintendo.com/hk/splatoon2/,,https://www.nintendo.com/hk/splatoon2/,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
瑪利歐 + 瘋狂兔子 王國之戰 (日中版),https://images.ctfassets.net/o5v89n4kg6h4/6ztH2TuUUSkTWtnvzk9N4C/26702c1346cbdae83cc69bd8ed157766/9173eb5ae60117c23cac7dbfaede98f371d9ed43f179980b1031170468208b6f.jpg,data/media_images/hk_70010000009377.jpg,https://ec.nintendo.com/HK/zh/titles/70010000009377,,https://ec.nintendo.com/HK/zh/titles/70010000009377,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
星之卡比 新星同盟 體驗版,https://images.ctfassets.net/o5v89n4kg6h4/2NbitLAtxZ32QBwwRFBPne/b28f3813b2c93eb8c54b24e877ae63eb/6b3a01c06cd02066bd4d9e87ed233c6e0d6fbee9874c3bbc096f81f9d7b790ce.jpg,data/media_images/hk_70010000009646.jpg,https://ec.nintendo.com/HK/zh/titles/70010000009646,,https://ec.nintendo.com/HK/zh/titles/70010000009646,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
ポッ拳　POKKÉN TOURNAMENT DX 體驗版,https://images.ctfassets.net/o5v89n4kg6h4/6Ua5OwXsazTE9wdu2vcxU6/6aa20cae6ad6089a3ca00f4cfc92cff9/1cc0ef1e0236180092465f05b455d588b9da361418b92b1be36f58f6f59fcb82.jpg,data/media_images/hk_70010000009644.jpg,https://ec.nintendo.com/HK/zh/titles/70010000009644,,https://ec.nintendo.com/HK/zh/titles/70010000009644,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
